DATE,M4,TA,FFR,CC,NGDP
2015-01,0.010000000000000675,0.0,-0.03,-8.881784197001252e-16,0.010000000000001563
2015-02,-0.010000000000000675,0.0,-0.009999999999999995,-0.009999999999999787,-0.020000000000003126
2015-03,0.009999999999999787,0.0,0.009999999999999995,0.009999999999999787,0.010000000000001563
2015-04,-0.019999999999999574,0.0,0.020000000000000004,0.0,0.019999999999999574
2015-05,0.019999999999999574,0.0,-0.030000000000000013,-0.009999999999999787,-0.03999999999999915
2015-06,-0.009999999999999787,0.0,0.020000000000000018,0.0,0.019999999999999574
2015-07,0.009999999999999787,0.0,-0.010000000000000009,0.0,0.019999999999999574
2015-08,-0.009999999999999787,0.0,0.010000000000000009,0.010000000000000675,-0.03999999999999915
2015-09,0.0,0.0,-0.010000000000000009,-0.010000000000000675,0.019999999999999574
2015-10,0.0,0.0,-0.020000000000000018,0.009999999999999787,0.019999999999999574
2015-11,0.009999999999999787,0.0,0.020000000000000018,0.0,-0.03999999999999915
2015-12,-0.009999999999999787,0.0,0.12,-0.009999999999999787,0.019999999999999574
2016-01,0.010000000000000675,0.0,-0.019999999999999962,0.009999999999999787,0.030000000000001137
2016-02,-0.010000000000000675,0.0,-0.06000000000000005,-0.009999999999999787,-0.060000000000002274
2016-03,0.009999999999999787,0.0,-0.06,0.009999999999999787,0.030000000000001137
2016-04,-0.009999999999999787,0.0,0.030000000000000027,8.881784197001252e-16,0.03999999999999915
2016-05,0.009999999999999787,-0.009999999999999787,-0.010000000000000009,-0.010000000000000675,-0.0799999999999983
2016-06,-0.009999999999999787,0.009999999999999787,0.010000000000000009,0.0,0.03999999999999915
2016-07,0.0,0.0,0.0,0.009999999999999787,0.05000000000000071
2016-08,0.009999999999999787,0.0,0.0,-0.009999999999999787,-0.10000000000000142
2016-09,-0.009999999999999787,0.0,-0.010000000000000009,0.0,0.05000000000000071
2016-10,0.0,0.0,0.0,0.009999999999999787,0.060000000000002274
2016-11,0.009999999999999787,0.0,0.009999999999999953,0.0,-0.12000000000000455
2016-12,-0.009999999999999787,0.0,0.1200000000000001,-0.009999999999999787,0.060000000000002274
2017-01,0.0,0.0,-0.020000000000000073,0.010000000000000675,0.07000000000000028
2017-02,0.010000000000000675,0.0,-0.09999999999999998,-0.010000000000000675,-0.14000000000000057
2017-03,-0.010000000000000675,0.0,0.12,0.009999999999999787,0.07000000000000028
2017-04,0.009999999999999787,0.0,-0.020000000000000018,0.0,0.08000000000000185
2017-05,-0.009999999999999787,0.0,-0.09999999999999998,-0.009999999999999787,-0.1600000000000037
2017-06,0.0,0.0,0.12,0.009999999999999787,0.08000000000000185
2017-07,0.009999999999999787,0.0,-0.02000000000000013,-0.009999999999999787,0.08999999999999986
2017-08,-0.009999999999999787,0.0,-0.09999999999999987,0.010000000000000675,-0.17999999999999972
2017-09,0.009999999999999787,0.0,-0.020000000000000018,-0.010000000000000675,0.08999999999999986
2017-10,-0.009999999999999787,0.0,0.010000000000000009,0.009999999999999787,0.10999999999999943
2017-11,0.010000000000000675,0.0,0.010000000000000009,-0.009999999999999787,-0.21999999999999886
2017-12,-0.010000000000000675,0.0,0.13000000000000012,0.009999999999999787,0.10999999999999943
2018-01,0.0,0.0,-0.02000000000000024,-0.009999999999999787,0.120000000000001
2018-02,0.0,-0.009999999999999787,-0.11999999999999988,0.009999999999999787,-0.240000000000002
2018-03,0.009999999999999787,0.009999999999999787,0.09000000000000008,8.881784197001252e-16,0.120000000000001
2018-04,-0.009999999999999787,-0.010000000000001563,0.08999999999999986,-0.010000000000000675,0.14000000000000057
2018-05,0.0,1.7763568394002505e-15,-0.16999999999999993,0.009999999999999787,-0.28000000000000114
2018-06,0.009999999999999787,0.009999999999999787,0.1100000000000001,0.0,0.14000000000000057
2018-07,-0.009999999999999787,-0.009999999999999787,-0.03000000000000025,-0.009999999999999787,0.14000000000000057
2018-08,0.009999999999999787,0.0,-0.07999999999999985,0.0,-0.28000000000000114
2018-09,-0.009999999999999787,0.0,0.030000000000000027,0.009999999999999787,0.14000000000000057
2018-10,0.0,0.0,0.18999999999999995,-0.009999999999999787,0.15000000000000213
2018-11,0.0,0.0,-0.21999999999999975,0.010000000000000675,-0.30000000000000426
2018-12,0.010000000000000675,0.0,0.05999999999999961,-0.010000000000000675,0.15000000000000213
2019-01,-0.010000000000000675,0.0,0.06000000000000005,0.0,0.16000000000000014
2019-02,0.009999999999999787,-1.7763568394002505e-15,-0.1299999999999999,0.0,-0.3200000000000003
2019-03,-0.009999999999999787,1.7763568394002505e-15,0.010000000000000231,0.009999999999999787,0.16000000000000014
2019-04,0.009999999999999787,0.009999999999999787,-4.440892098500626e-16,-0.009999999999999787,0.1700000000000017
2019-05,-0.009999999999999787,-0.019999999999999574,-0.03999999999999959,0.009999999999999787,-0.3400000000000034
2019-06,0.009999999999999787,0.009999999999999787,0.019999999999999574,-0.009999999999999787,0.1700000000000017
2019-07,-0.009999999999999787,0.0,0.03000000000000025,0.009999999999999787,0.17999999999999972
2019-08,0.010000000000000675,0.0,-0.29000000000000004,-0.009999999999999787,-0.35999999999999943
2019-09,-0.010000000000000675,0.019999999999999574,0.18000000000000016,0.0,0.17999999999999972
2019-10,0.009999999999999787,0.02999999999999936,-0.1200000000000001,0.010000000000000675,0.19000000000000128
2019-11,0.0,-0.019999999999997797,-0.07000000000000006,-8.881784197001252e-16,-0.38000000000000256
2019-12,-0.009999999999999787,-1.7763568394002505e-15,0.28,-0.009999999999999787,0.19000000000000128
