DATE,M4,TA,FFR,CC,NGDP
2017-02,0.010000000000000675,0.0,-0.02999999999999997,0.0,-0.03999999999999915
2017-03,-0.009999999999999787,0.0,0.15000000000000002,0.0,0.0
2017-04,0.009999999999999787,0.0,0.09999999999999998,-8.881784197001252e-16,0.0400000000000027
2017-05,-0.009999999999999787,0.009999999999999787,0.010000000000000009,0.0,-0.0400000000000027
2017-06,0.0,0.0,0.12,0.009999999999999787,0.0
2017-07,0.009999999999999787,0.0,0.09999999999999987,-0.009999999999999787,0.03999999999999915
2017-08,-0.009999999999999787,0.0,0.0,0.010000000000000675,-0.03999999999999915
2017-09,0.009999999999999787,0.0,-0.010000000000000009,0.0,0.0
2017-10,0.0,0.0,0.0,0.0,0.04999999999999716
2017-11,8.881784197001252e-16,0.0,5.551115123125783e-17,-0.009999999999999787,-0.04999999999999716
2017-12,0.0,0.0,0.010000000000000064,0.009999999999999787,0.0
2018-01,0.0,0.0,0.009999999999999898,-0.010000000000000675,0.05000000000000071
2018-02,-0.010000000000000675,-0.009999999999999787,-0.010000000000000009,0.009999999999999787,-0.05000000000000071
2018-03,0.009999999999999787,0.0,-0.039999999999999925,8.881784197001252e-16,0.0
2018-04,-0.009999999999999787,-0.010000000000001563,0.06999999999999995,-0.009999999999999787,0.05999999999999872
2018-05,0.0,-0.009999999999999787,0.0,0.009999999999999787,-0.05999999999999872
2018-06,0.009999999999999787,0.0,-0.009999999999999898,0.0,0.0
2018-07,-0.009999999999999787,-0.009999999999999787,-0.020000000000000018,0.0,0.05000000000000071
2018-08,0.009999999999999787,-0.009999999999999787,0.0,-0.010000000000000675,-0.05000000000000071
2018-09,-0.009999999999999787,-0.009999999999999787,0.050000000000000044,0.009999999999999787,0.0
2018-10,0.0,-0.009999999999999787,0.22999999999999998,-0.009999999999999787,0.0400000000000027
2018-11,-0.010000000000000675,-0.009999999999999787,2.220446049250313e-16,0.010000000000000675,-0.0400000000000027
2018-12,0.010000000000000675,-0.009999999999999787,-0.07000000000000028,-0.009999999999999787,0.0
2019-01,0.0,-0.009999999999999787,0.010000000000000009,0.0,0.03999999999999915
2019-02,0.009999999999999787,-1.7763568394002505e-15,0.0,-0.009999999999999787,-0.03999999999999915
2019-03,-0.009999999999999787,-0.009999999999999787,-0.07999999999999985,-8.881784197001252e-16,0.0
2019-04,0.009999999999999787,0.010000000000001563,-0.17000000000000015,0.0,0.030000000000001137
2019-05,0.0,-0.009999999999999787,-0.039999999999999813,0.0,-0.030000000000001137
2019-06,0.0,-0.009999999999999787,-0.13000000000000034,-0.009999999999999787,0.0
2019-07,0.0,0.0,-0.06999999999999984,0.009999999999999787,0.03999999999999915
2019-08,8.881784197001252e-16,0.0,-0.28,0.0,-0.03999999999999915
2019-09,0.0,0.019999999999999574,-0.1299999999999999,-0.009999999999999787,0.0
2019-10,0.009999999999999787,0.049999999999998934,-0.43999999999999995,0.010000000000000675,0.03999999999999915
2019-11,0.009999999999999787,0.030000000000001137,-0.29000000000000026,-8.881784197001252e-16,-0.03999999999999915
2019-12,-0.010000000000000675,0.02999999999999936,-0.06999999999999984,0.0,0.0
